0000.020|RX|UserTorque(Nm)|Velocity(rad)|Position(mm)|Position(rad)|Roller|Cell1|Cell2|TX|CmdTorque|EccOverload|EasyStart|Inertia|Friction|Vel_H|Vel_L|ViscoConc|ViscoEcc
0103.721|RX|2,01|0,00|364,59|4,46|11|0,03|0,03|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0103.742|RX|2,02|0,00|364,59|4,46|11|0,03|0,03|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0103.761|RX|2,03|0,00|364,59|4,46|11|0,03|0,03|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0103.781|RX|2,08|0,00|364,59|4,46|11|0,03|0,03|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0103.801|RX|2,14|0,00|364,59|4,46|11|0,03|0,03|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0103.821|RX|2,17|0,00|364,59|4,46|11|0,03|0,03|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0103.842|RX|2,16|0,00|364,59|4,46|11|0,03|0,03|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0103.862|RX|2,15|0,00|364,59|4,46|11|0,03|0,03|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0103.881|RX|2,17|0,00|364,59|4,46|11|0,03|0,03|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0103.901|RX|2,23|0,00|364,59|4,46|11|0,03|0,03|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0103.921|RX|2,31|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0103.942|RX|2,38|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0103.962|RX|2,43|0,00|364,59|4,46|11|0,03|0,03|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0103.981|RX|2,44|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.001|RX|2,42|0,00|364,59|4,46|11|0,03|0,03|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.021|RX|2,39|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.041|RX|2,36|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.061|RX|2,34|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.081|RX|2,31|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.101|RX|2,30|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.121|RX|2,28|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.141|RX|2,26|0,00|364,59|4,46|11|0,03|0,03|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.162|RX|2,25|0,00|364,59|4,46|11|0,03|0,03|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.182|RX|2,27|0,00|364,59|4,46|11|0,03|0,03|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.202|RX|2,28|0,00|364,59|4,46|11|0,03|0,03|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.221|RX|2,29|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.241|RX|2,30|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.262|RX|2,29|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.281|RX|2,27|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.301|RX|2,23|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.321|RX|2,20|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.341|RX|2,20|0,00|364,59|4,46|11|0,03|0,03|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.361|RX|2,18|0,00|364,59|4,46|11|0,03|0,03|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.381|RX|2,15|0,00|364,59|4,46|11|0,03|0,03|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.401|RX|2,09|0,00|364,59|4,46|11|0,03|0,03|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.421|RX|2,00|0,00|364,59|4,46|11|0,03|0,03|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.441|RX|1,91|0,00|364,59|4,46|11|0,03|0,03|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.461|RX|1,83|0,00|364,59|4,46|11|0,03|0,03|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.482|RX|1,81|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.502|RX|1,85|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.521|RX|1,93|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.543|RX|2,00|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.561|RX|2,04|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.582|RX|2,08|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.601|RX|2,15|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.621|RX|2,27|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.642|RX|2,46|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.662|RX|2,69|-0,01|364,60|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.681|RX|2,82|0,00|364,61|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.701|RX|2,81|0,00|364,61|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.721|RX|2,69|0,00|364,61|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.742|RX|2,50|0,01|364,60|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.761|RX|2,28|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.781|RX|2,13|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.802|RX|2,08|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.822|RX|2,14|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.842|RX|2,29|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.861|RX|2,44|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.881|RX|2,52|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.901|RX|2,53|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.921|RX|2,50|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.941|RX|2,46|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.961|RX|2,43|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0104.981|RX|2,38|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.001|RX|2,32|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.021|RX|2,27|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.042|RX|2,27|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.061|RX|2,28|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.081|RX|2,28|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.101|RX|2,24|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.122|RX|2,21|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.143|RX|2,19|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.162|RX|2,20|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.182|RX|2,17|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.201|RX|2,13|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.221|RX|2,13|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.241|RX|2,16|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.261|RX|2,20|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.282|RX|2,21|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.301|RX|2,18|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.321|RX|2,16|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.342|RX|2,20|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.361|RX|2,22|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.381|RX|2,22|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.401|RX|2,17|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.421|RX|2,13|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.442|RX|2,13|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.462|RX|2,15|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.482|RX|2,20|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.501|RX|2,26|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.522|RX|2,31|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.542|RX|2,34|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.561|RX|2,39|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.582|RX|2,42|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.601|RX|2,42|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.621|RX|2,39|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.641|RX|2,36|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.661|RX|2,31|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.681|RX|2,28|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.701|RX|2,27|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.722|RX|2,27|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.742|RX|2,28|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.764|RX|2,28|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.782|RX|2,26|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.801|RX|2,25|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.822|RX|2,23|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.841|RX|2,21|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.862|RX|2,19|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.882|RX|2,17|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.901|RX|2,15|0,00|364,59|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.921|RX|2,18|-0,01|364,60|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.941|RX|2,26|-0,01|364,62|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.961|RX|2,35|0,00|364,63|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0105.981|RX|2,41|0,00|364,63|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.001|RX|2,42|0,00|364,63|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.021|RX|2,40|-0,01|364,64|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.041|RX|2,38|-0,01|364,66|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.062|RX|2,34|-0,01|364,67|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.084|RX|2,29|0,00|364,67|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.106|RX|2,26|0,00|364,67|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.122|RX|2,24|0,00|364,67|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.141|RX|2,24|0,00|364,67|4,46|11|0,04|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.162|RX|2,25|0,00|364,67|4,46|11|0,03|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.182|RX|2,31|0,00|364,67|4,46|11|0,04|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.202|RX|2,37|0,00|364,67|4,46|11|0,04|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.222|RX|2,45|0,00|364,67|4,46|11|0,04|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.242|RX|2,60|-0,01|364,68|4,46|11|0,05|0,04|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.262|RX|3,17|-0,03|364,72|4,46|11|0,06|0,06|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.282|RX|7,86|-0,14|364,85|4,46|11|0,10|0,09|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.302|RX|11,66|-0,40|365,27|4,47|11|0,14|0,13|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.321|RX|14,04|-0,84|366,28|4,48|11|0,20|0,18|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.342|RX|27,64|-1,56|368,22|4,50|11|0,26|0,24|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.362|RX|48,28|-2,41|371,45|4,54|11|0,32|0,31|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.382|RX|61,55|-3,57|376,31|4,60|11|0,39|0,39|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.402|RX|76,70|-4,78|383,11|4,69|11|0,45|0,46|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.422|RX|103,13|-5,92|391,90|4,79|11|0,51|0,53|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.442|RX|141,57|-6,96|402,40|4,92|11|0,56|0,59|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.463|RX|180,61|-7,70|414,46|5,07|11|0,60|0,63|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.484|RX|210,56|-8,01|427,36|5,23|11|0,63|0,65|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.502|RX|223,16|-7,94|440,53|5,39|11|0,65|0,66|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.522|RX|213,67|-7,60|453,23|5,54|11|0,66|0,66|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.542|RX|188,06|-7,09|465,27|5,69|11|0,65|0,64|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.562|RX|156,84|-6,52|476,45|5,83|11|0,65|0,62|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.582|RX|131,76|-5,93|486,59|5,95|11|0,63|0,60|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.601|RX|117,13|-5,29|495,74|6,06|11|0,61|0,58|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.622|RX|107,25|-4,62|503,94|6,16|11|0,59|0,55|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.641|RX|101,13|-4,07|510,98|6,25|11|0,57|0,53|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.661|RX|94,48|-3,54|517,27|6,33|11|0,55|0,51|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.681|RX|89,03|-3,16|522,67|6,39|11|0,53|0,48|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.702|RX|81,18|-2,86|527,66|6,45|11|0,51|0,46|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.722|RX|71,58|-2,72|532,14|6,51|11|0,49|0,44|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.742|RX|59,07|-2,68|536,60|6,56|11|0,47|0,42|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.764|RX|48,18|-2,75|541,00|6,62|11|0,46|0,40|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.782|RX|38,83|-2,89|545,64|6,67|11|0,44|0,38|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.802|RX|33,33|-3,07|550,51|6,73|11|0,42|0,35|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.821|RX|34,82|-3,19|555,61|6,80|11|0,40|0,33|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.841|RX|36,82|-3,26|560,93|6,86|11|0,38|0,30|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.862|RX|35,53|-3,32|566,28|6,93|11|0,35|0,27|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.882|RX|33,14|-3,29|571,71|6,99|11|0,32|0,25|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.901|RX|30,77|-3,20|577,08|7,06|11|0,29|0,22|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.922|RX|27,88|-3,05|582,13|7,12|11|0,26|0,20|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.942|RX|24,87|-2,85|587,05|7,18|11|0,24|0,18|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.962|RX|20,98|-2,62|591,50|7,24|11|0,22|0,17|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0106.981|RX|18,76|-2,34|595,53|7,28|11|0,19|0,15|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0107.001|RX|16,89|-1,99|599,14|7,33|11|0,18|0,14|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0107.022|RX|14,96|-1,69|602,14|7,37|11|0,16|0,13|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0107.042|RX|13,67|-1,40|604,58|7,40|11|0,15|0,12|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0107.062|RX|12,43|-1,12|606,65|7,42|11|0,13|0,11|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0107.082|RX|10,69|-0,85|608,28|7,44|11|0,12|0,10|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0107.103|RX|10,44|-0,62|609,50|7,46|11|0,11|0,10|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0107.122|RX|10,89|-0,42|610,36|7,47|11|0,11|0,09|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0107.142|RX|11,63|-0,26|610,92|7,47|11|0,10|0,09|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0107.162|RX|12,43|-0,11|611,22|7,48|11|0,09|0,08|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0107.182|RX|12,58|0,01|611,31|7,48|11|0,09|0,08|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0107.202|RX|12,71|0,14|611,20|7,48|11|0,09|0,08|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0107.222|RX|12,81|0,25|610,89|7,47|11|0,09|0,08|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0107.242|RX|12,88|0,37|610,38|7,47|11|0,09|0,08|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0107.262|RX|12,99|0,48|609,69|7,46|11|0,09|0,08|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0107.282|RX|13,46|0,56|608,81|7,45|11|0,09|0,08|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0107.302|RX|13,52|0,65|607,79|7,43|11|0,09|0,09|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0107.322|RX|13,07|0,72|606,66|7,42|11|0,09|0,09|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0107.342|RX|13,16|0,79|605,44|7,41|11|0,09|0,09|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0107.363|RX|13,60|0,86|604,11|7,39|11|0,09|0,09|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
0107.383|RX|14,01|0,93|602,66|7,37|11|0,09|0,09|TX|0,00|0,00|3,45|0,00|0,50|200,00|-128,00|0,12|-0,00
